"","id","l1","rf","rq","tot"
"231578","E02005425 E02005425",1,0,0,1
"231579","E02005426 E02005426",1,0,0,1
"231580","E02005427 E02005427",1,0,0,1
"231581","E02005428 E02005428",1,0,0,1
"231582","E02005429 E02005429",1,0,0,1
"231583","E02005430 E02005430",1,0,0,1
"231584","E02005431 E02005431",1,0,0,1
"231585","E02005432 E02005432",1,0,0,1
"231586","E02005433 E02005433",1,0,0,1
"231587","E02005434 E02005434",1,0,0,1
"231588","E02005435 E02005435",1,0,0,1
"231589","E02005436 E02005436",1,0,0,1
"231590","E02005437 E02005437",1,0,0,1
"231591","E02005438 E02005438",1,0,0,1
"231592","E02005439 E02005439",1,0,0,1
"231593","E02005440 E02005440",1,0,0,1
"231594","E02005441 E02005441",1,0,0,1
"231595","E02005442 E02005442",1,0,0,1
"231596","E02005443 E02005443",1,0,0,1
"231597","E02005444 E02005444",1,0,0,1
"231598","E02005445 E02005445",1,0,0,1
"231599","E02005446 E02005446",1,0,0,1
"231600","E02005447 E02005447",1,0,0,1
"231601","E02005448 E02005448",1,0,0,1
"231602","E02005449 E02005449",1,0,0,1
"231603","E02005450 E02005450",1,0,0,1
"231604","E02005451 E02005451",1,0,0,1
"231605","E02005452 E02005452",1,0,0,1
"231606","E02005453 E02005453",1,0,0,1
"231607","E02005455 E02005455",1,0,0,1
"231608","E02005456 E02005456",1,0,0,1
"231609","E02005457 E02005457",1,0,0,1
"231610","E02005458 E02005458",1,0,0,1
"231611","E02005459 E02005459",1,0,0,1
"231612","E02005460 E02005460",1,0,0,1
"231613","E02005461 E02005461",1,0,0,1
"231614","E02005462 E02005462",1,0,0,1
"231615","E02005463 E02005463",1,0,0,1
"231616","E02005464 E02005464",1,0,0,1
"231617","E02005465 E02005465",1,0,0,1
"231618","E02005466 E02005466",1,0,0,1
"231619","E02005467 E02005467",1,0,0,1
"231620","E02005468 E02005468",1,0,0,1
"231621","E02005469 E02005469",1,0,0,1
"231622","E02005470 E02005470",1,0,0,1
"231623","E02005471 E02005471",1,0,0,1
"231624","E02005472 E02005472",1,0,0,1
"231625","E02005473 E02005473",1,0,0,1
"231626","E02005474 E02005474",1,0,0,1
"231627","E02005475 E02005475",1,0,0,1
"231628","E02005476 E02005476",1,0,0,1
"231629","E02005477 E02005477",1,0,0,1
"231630","E02005478 E02005478",1,0,0,1
"231631","E02005479 E02005479",1,0,0,1
"231632","E02005480 E02005480",1,0,0,1
"231633","E02005481 E02005481",1,0,0,1
"231634","E02005482 E02005482",1,0,0,1
"231635","E02005483 E02005483",1,0,0,1
"231636","E02005484 E02005484",1,0,0,1
"231637","E02005485 E02005485",1,0,0,1
"231638","E02005486 E02005486",1,0,0,1
"231639","E02005487 E02005487",1,0,0,1
"231640","E02005488 E02005488",1,0,0,1
"231641","E02005489 E02005489",1,0,0,1
"231642","E02005490 E02005490",1,0,0,1
"231643","E02005491 E02005491",1,0,0,1
"231644","E02005492 E02005492",1,0,0,1
"231645","E02005493 E02005493",1,0,0,1
"231646","E02005494 E02005494",1,0,0,1
"231647","E02005495 E02005495",1,0,0,1
"231648","E02005496 E02005496",1,0,0,1
"231649","E02005497 E02005497",1,0,0,1
"231650","E02005498 E02005498",1,0,0,1
"231651","E02005499 E02005499",1,0,0,1
"231652","E02005500 E02005500",1,0,0,1
"231653","E02005501 E02005501",1,0,0,1
"231654","E02005502 E02005502",1,0,0,1
"231655","E02005503 E02005503",1,0,0,1
"231656","E02005504 E02005504",1,0,0,1
"231657","E02005505 E02005505",1,0,0,1
"231658","E02005506 E02005506",1,0,0,1
"231659","E02005507 E02005507",1,0,0,1
"231660","E02005508 E02005508",1,0,0,1
"231661","E02005509 E02005509",1,0,0,1
"231662","E02005510 E02005510",1,0,0,1
"231663","E02005511 E02005511",1,0,0,1
"231664","E02005512 E02005512",1,0,0,1
"231665","E02005513 E02005513",1,0,0,1
"231666","E02005514 E02005514",1,0,0,1
"231667","E02005515 E02005515",1,0,0,1
"231668","E02005516 E02005516",1,0,0,1
"231669","E02005517 E02005517",1,0,0,1
"231670","E02005518 E02005518",1,0,0,1
"231671","E02005519 E02005519",1,0,0,1
"231672","E02005520 E02005520",1,0,0,1
"231673","E02005521 E02005521",1,0,0,1
"231674","E02005522 E02005522",1,0,0,1
"231675","E02005523 E02005523",1,0,0,1
"231676","E02005524 E02005524",1,0,0,1
"231677","E02005525 E02005525",1,0,0,1
"231678","E02005526 E02005526",1,0,0,1
"231679","E02005527 E02005527",1,0,0,1
"231680","E02005528 E02005528",1,0,0,1
"231681","E02005529 E02005529",1,0,0,1
"231682","E02005530 E02005530",1,0,0,1
"231683","E02005531 E02005531",1,0,0,1
"231684","E02005532 E02005532",1,0,0,1
"231685","E02005533 E02005533",1,0,0,1
"231686","E02005534 E02005534",1,0,0,1
"231687","E02005535 E02005535",1,0,0,1
"231688","E02005536 E02005536",1,0,0,1
"231689","E02005537 E02005537",1,0,0,1
"231690","E02005538 E02005538",1,0,0,1
"231691","E02005539 E02005539",1,0,0,1
"231692","E02005540 E02005540",1,0,0,1
"231693","E02005541 E02005541",1,0,0,1
"231694","E02005542 E02005542",1,0,0,1
"231695","E02005543 E02005543",1,0,0,1
"231696","E02005544 E02005544",1,0,0,1
"231697","E02005545 E02005545",1,0,0,1
"231698","E02005546 E02005546",1,0,0,1
"231699","E02005547 E02005547",1,0,0,1
"231700","E02005548 E02005548",1,0,0,1
"231701","E02005549 E02005549",1,0,0,1
"231702","E02005550 E02005550",1,0,0,1
"231703","E02005551 E02005551",1,0,0,1
"231704","E02005552 E02005552",1,0,0,1
"231705","E02005553 E02005553",1,0,0,1
"231706","E02005554 E02005554",1,0,0,1
"231707","E02005555 E02005555",1,0,0,1
"231708","E02005556 E02005556",1,0,0,1
"231709","E02005557 E02005557",1,0,0,1
"231710","E02005558 E02005558",1,0,0,1
"231711","E02005559 E02005559",1,0,0,1
"231712","E02005560 E02005560",1,0,0,1
"231713","E02005561 E02005561",1,0,0,1
"231714","E02005562 E02005562",1,0,0,1
"231715","E02005563 E02005563",1,0,0,1
"231716","E02005564 E02005564",1,0,0,1
"231717","E02005565 E02005565",1,0,0,1
"231718","E02005566 E02005566",1,0,0,1
"231719","E02005567 E02005567",1,0,0,1
"231720","E02005568 E02005568",1,0,0,1
"231721","E02005569 E02005569",1,0,0,1
"231722","E02005570 E02005570",1,0,0,1
"231723","E02005571 E02005571",1,0,0,1
"231724","E02005572 E02005572",1,0,0,1
"231725","E02005573 E02005573",1,0,0,1
"231726","E02005574 E02005574",1,0,0,1
"231727","E02005575 E02005575",1,0,0,1
"231728","E02005576 E02005576",1,0,0,1
"231729","E02005577 E02005577",1,0,0,1
"231730","E02005578 E02005578",1,0,0,1
"231731","E02005579 E02005579",1,0,0,1
"231732","E02005580 E02005580",1,0,0,1
"231733","E02005581 E02005581",1,0,0,1
"231734","E02005582 E02005582",1,0,0,1
"231735","E02005583 E02005583",1,0,0,1
"231736","E02005584 E02005584",1,0,0,1
"231737","E02005585 E02005585",1,0,0,1
"231738","E02005586 E02005586",1,0,0,1
"231739","E02005587 E02005587",1,0,0,1
"231740","E02005588 E02005588",1,0,0,1
"231741","E02005589 E02005589",1,0,0,1
"231742","E02005590 E02005590",1,0,0,1
"231743","E02005592 E02005592",1,0,0,1
"231744","E02005593 E02005593",1,0,0,1
"231745","E02005594 E02005594",1,0,0,1
"231746","E02005595 E02005595",1,0,0,1
"231747","E02005596 E02005596",1,0,0,1
"231748","E02005597 E02005597",1,0,0,1
"231749","E02005598 E02005598",1,0,0,1
"231750","E02005599 E02005599",1,0,0,1
"231751","E02005600 E02005600",1,0,0,1
"231752","E02005601 E02005601",1,0,0,1
"231753","E02005602 E02005602",1,0,0,1
"231754","E02005603 E02005603",1,0,0,1
"231755","E02005604 E02005604",1,0,0,1
"231756","E02005605 E02005605",1,0,0,1
"231757","E02005606 E02005606",1,0,0,1
"231758","E02005607 E02005607",1,0,0,1
"231759","E02005608 E02005608",1,0,0,1
"231760","E02005609 E02005609",1,0,0,1
"231761","E02005610 E02005610",1,0,0,1
"231762","E02005611 E02005611",1,0,0,1
"231763","E02005612 E02005612",1,0,0,1
"231764","E02005613 E02005613",1,0,0,1
"231765","E02005614 E02005614",1,0,0,1
"231766","E02005615 E02005615",1,0,0,1
"231767","E02005616 E02005616",1,0,0,1
"231768","E02005617 E02005617",1,0,0,1
"231769","E02005619 E02005619",1,0,0,1
"231770","E02005620 E02005620",1,0,0,1
"231771","E02005621 E02005621",1,0,0,1
"231772","E02005622 E02005622",1,0,0,1
"231773","E02005623 E02005623",1,0,0,1
"231774","E02005624 E02005624",1,0,0,1
"231775","E02005625 E02005625",1,0,0,1
"231776","E02005626 E02005626",1,0,0,1
"231777","E02005627 E02005627",1,0,0,1
"231778","E02005628 E02005628",1,0,0,1
"231779","E02005629 E02005629",1,0,0,1
"231780","E02005630 E02005630",1,0,0,1
"231781","E02005631 E02005631",1,0,0,1
"231782","E02005632 E02005632",1,0,0,1
"231783","E02005633 E02005633",1,0,0,1
"231784","E02005634 E02005634",1,0,0,1
"231785","E02005635 E02005635",1,0,0,1
"231786","E02005636 E02005636",1,0,0,1
"231787","E02005637 E02005637",1,0,0,1
"231788","E02005638 E02005638",1,0,0,1
"231789","E02005639 E02005639",1,0,0,1
"231790","E02005640 E02005640",1,0,0,1
"231791","E02005641 E02005641",1,0,0,1
"231792","E02005642 E02005642",1,0,0,1
"231793","E02005643 E02005643",1,0,0,1
"231794","E02005644 E02005644",1,0,0,1
"231795","E02005645 E02005645",1,0,0,1
"231796","E02005646 E02005646",1,0,0,1
"231797","E02005647 E02005647",1,0,0,1
"231798","E02005648 E02005648",1,0,0,1
"231799","E02005649 E02005649",1,0,0,1
"231800","E02005650 E02005650",1,0,0,1
"231801","E02005651 E02005651",1,0,0,1
"231802","E02005652 E02005652",1,0,0,1
"231803","E02005653 E02005653",1,0,0,1
"231804","E02005654 E02005654",1,0,0,1
"231805","E02005655 E02005655",1,0,0,1
"231806","E02005656 E02005656",1,0,0,1
"231807","E02005657 E02005657",1,0,0,1
"231808","E02005658 E02005658",1,0,0,1
"231809","E02005659 E02005659",1,0,0,1
"231810","E02005660 E02005660",1,0,0,1
"231811","E02005661 E02005661",1,0,0,1
"231812","E02005662 E02005662",1,0,0,1
"231813","E02005663 E02005663",1,0,0,1
"231814","E02005664 E02005664",1,0,0,1
"231815","E02005665 E02005665",1,0,0,1
"231816","E02005666 E02005666",1,0,0,1
"231817","E02005667 E02005667",1,0,0,1
"231818","E02005668 E02005668",1,0,0,1
"231819","E02005669 E02005669",1,0,0,1
"231820","E02005670 E02005670",1,0,0,1
"231821","E02005671 E02005671",1,0,0,1
"231822","E02005672 E02005672",1,0,0,1
"231823","E02005673 E02005673",1,0,0,1
"231824","E02005674 E02005674",1,0,0,1
"231825","E02005675 E02005675",1,0,0,1
"231826","E02005676 E02005676",1,0,0,1
"231827","E02005677 E02005677",1,0,0,1
"231828","E02005678 E02005678",1,0,0,1
"231829","E02005679 E02005679",1,0,0,1
"231830","E02005680 E02005680",1,0,0,1
"231831","E02005681 E02005681",1,0,0,1
"231832","E02005682 E02005682",1,0,0,1
"231833","E02005683 E02005683",1,0,0,1
"231834","E02005684 E02005684",1,0,0,1
"231835","E02005685 E02005685",1,0,0,1
"231836","E02005686 E02005686",1,0,0,1
"231837","E02005687 E02005687",1,0,0,1
"231838","E02005688 E02005688",1,0,0,1
"231839","E02005689 E02005689",1,0,0,1
"231840","E02005690 E02005690",1,0,0,1
"231841","E02005691 E02005691",1,0,0,1
"231842","E02005692 E02005692",1,0,0,1
"231843","E02005693 E02005693",1,0,0,1
"231844","E02005694 E02005694",1,0,0,1
"231845","E02005695 E02005695",1,0,0,1
"231846","E02005696 E02005696",1,0,0,1
"231847","E02005697 E02005697",1,0,0,1
"231848","E02005698 E02005698",1,0,0,1
"231849","E02005699 E02005699",1,0,0,1
"231850","E02005700 E02005700",1,0,0,1
"231851","E02005701 E02005701",1,0,0,1
"231852","E02005702 E02005702",1,0,0,1
"231853","E02005703 E02005703",1,0,0,1
"231854","E02005704 E02005704",1,0,0,1
"231855","E02005705 E02005705",1,0,0,1
"231856","E02005706 E02005706",1,0,0,1
"231857","E02005707 E02005707",1,0,0,1
"231858","E02005708 E02005708",1,0,0,1
"231859","E02005709 E02005709",1,0,0,1
"231860","E02005710 E02005710",1,0,0,1
"231861","E02005711 E02005711",1,0,0,1
"231862","E02005712 E02005712",1,0,0,1
"231863","E02005713 E02005713",1,0,0,1
"231864","E02005714 E02005714",1,0,0,1
"231865","E02005715 E02005715",1,0,0,1
"231866","E02005716 E02005716",1,0,0,1
"231867","E02005717 E02005717",1,0,0,1
"231868","E02005718 E02005718",1,0,0,1
"231869","E02005719 E02005719",1,0,0,1
"231870","E02005720 E02005720",1,0,0,1
"231871","E02005721 E02005721",1,0,0,1
"231872","E02005722 E02005722",1,0,0,1
"231873","E02005723 E02005723",1,0,0,1
"231874","E02005724 E02005724",1,0,0,1
"231875","E02005725 E02005725",1,0,0,1
"231876","E02005726 E02005726",1,0,0,1
"231877","E02005727 E02005727",1,0,0,1
"231878","E02005728 E02005728",1,0,0,1
"231879","E02005729 E02005729",1,0,0,1
"231880","E02005730 E02005730",1,0,0,1
"231881","E02005731 E02005731",1,0,0,1
"231882","E02005732 E02005732",1,0,0,1
"231883","E02005733 E02005733",1,0,0,1
"231884","E02005734 E02005734",1,0,0,1
"231885","E02005735 E02005735",1,0,0,1
"231886","E02005736 E02005736",1,0,0,1
"231887","E02005737 E02005737",1,0,0,1
"231888","E02005738 E02005738",1,0,0,1
"231889","E02005739 E02005739",1,0,0,1
"231890","E02005740 E02005740",1,0,0,1
"231891","E02005741 E02005741",1,0,0,1
"231892","E02005742 E02005742",1,0,0,1
"231893","E02005743 E02005743",1,0,0,1
"231894","E02005744 E02005744",1,0,0,1
"231895","E02005745 E02005745",1,0,0,1
"231896","E02005746 E02005746",1,0,0,1
"231897","E02005747 E02005747",1,0,0,1
"231898","E02005748 E02005748",1,0,0,1
"231899","E02005749 E02005749",1,0,0,1
"231900","E02005750 E02005750",1,0,0,1
"231901","E02005751 E02005751",1,0,0,1
"231902","E02005752 E02005752",1,0,0,1
"231903","E02005753 E02005753",1,0,0,1
"231904","E02005754 E02005754",1,0,0,1
"231905","E02005755 E02005755",1,0,0,1
"231906","E02005756 E02005756",1,0,0,1
"231907","E02005757 E02005757",1,0,0,1
"231908","E02005758 E02005758",1,0,0,1
"231909","E02005759 E02005759",1,0,0,1
"231910","E02005760 E02005760",1,0,0,1
"231911","E02005761 E02005761",1,0,0,1
"231912","E02005762 E02005762",1,0,0,1
"231913","E02005763 E02005763",1,0,0,1
"231914","E02005764 E02005764",1,0,0,1
"231915","E02005765 E02005765",1,0,0,1
"231916","E02005766 E02005766",1,0,0,1
"231917","E02005767 E02005767",1,0,0,1
"231918","E02005768 E02005768",1,0,0,1
"231919","E02005769 E02005769",1,0,0,1
"231920","E02005770 E02005770",1,0,0,1
"231921","E02005771 E02005771",1,0,0,1
"231922","E02005772 E02005772",1,0,0,1
"231923","E02005773 E02005773",1,0,0,1
"231924","E02005774 E02005774",1,0,0,1
"231925","E02005775 E02005775",1,0,0,1
"231926","E02005776 E02005776",1,0,0,1
"231927","E02005777 E02005777",1,0,0,1
"231928","E02005778 E02005778",1,0,0,1
"231929","E02005779 E02005779",1,0,0,1
"231930","E02005780 E02005780",1,0,0,1
"231931","E02005781 E02005781",1,0,0,1
"231932","E02005782 E02005782",1,0,0,1
"231933","E02005783 E02005783",1,0,0,1
"231934","E02005784 E02005784",1,0,0,1
"231935","E02005785 E02005785",1,0,0,1
"231936","E02005786 E02005786",1,0,0,1
"231937","E02005787 E02005787",1,0,0,1
"231938","E02005788 E02005788",1,0,0,1
"231939","E02005789 E02005789",1,0,0,1
"231940","E02005790 E02005790",1,0,0,1
"231941","E02005791 E02005791",1,0,0,1
"231942","E02005794 E02005794",1,0,0,1
"231943","E02005795 E02005795",1,0,0,1
"231944","E02005796 E02005796",1,0,0,1
"231945","E02005797 E02005797",1,0,0,1
"231946","E02005798 E02005798",1,0,0,1
"231947","E02005799 E02005799",1,0,0,1
"231948","E02005800 E02005800",1,0,0,1
"231949","E02005801 E02005801",1,0,0,1
"231950","E02005802 E02005802",1,0,0,1
"231951","E02005803 E02005803",1,0,0,1
"231952","E02005804 E02005804",1,0,0,1
"231953","E02005805 E02005805",1,0,0,1
"231954","E02005806 E02005806",1,0,0,1
"231955","E02005807 E02005807",1,0,0,1
"231956","E02005808 E02005808",1,0,0,1
"231957","E02005809 E02005809",1,0,0,1
"231958","E02005810 E02005810",1,0,0,1
"231959","E02005811 E02005811",1,0,0,1
"231960","E02005812 E02005812",1,0,0,1
"231961","E02005813 E02005813",1,0,0,1
"231962","E02005814 E02005814",1,0,0,1
"231963","E02005815 E02005815",1,0,0,1
"231964","E02005816 E02005816",1,0,0,1
"231965","E02005817 E02005817",1,0,0,1
"231966","E02005818 E02005818",1,0,0,1
"231967","E02005819 E02005819",1,0,0,1
"231968","E02005820 E02005820",1,0,0,1
"231969","E02005821 E02005821",1,0,0,1
"231970","E02005822 E02005822",1,0,0,1
"231971","E02005823 E02005823",1,0,0,1
"231972","E02005824 E02005824",1,0,0,1
"231973","E02005825 E02005825",1,0,0,1
"231974","E02005826 E02005826",1,0,0,1
"231975","E02005827 E02005827",1,0,0,1
"231976","E02005828 E02005828",1,0,0,1
"231977","E02005829 E02005829",1,0,0,1
"231978","E02005830 E02005830",1,0,0,1
"231979","E02005831 E02005831",1,0,0,1
"231980","E02005832 E02005832",1,0,0,1
"231981","E02005833 E02005833",1,0,0,1
"231982","E02005834 E02005834",1,0,0,1
"231983","E02005835 E02005835",1,0,0,1
"231984","E02005836 E02005836",1,0,0,1
"231985","E02005837 E02005837",1,0,0,1
"231986","E02005838 E02005838",1,0,0,1
"231987","E02005839 E02005839",1,0,0,1
"231988","E02005840 E02005840",1,0,0,1
"231989","E02005842 E02005842",1,0,0,1
"231990","E02005843 E02005843",1,0,0,1
"231991","E02005844 E02005844",1,0,0,1
"231992","E02005846 E02005846",1,0,0,1
"231993","E02005847 E02005847",1,0,0,1
"231994","E02005848 E02005848",1,0,0,1
"231995","E02005849 E02005849",1,0,0,1
"231996","E02005850 E02005850",1,0,0,1
"231997","E02005851 E02005851",1,0,0,1
"231998","E02005852 E02005852",1,0,0,1
"231999","E02005853 E02005853",1,0,0,1
"232000","E02005856 E02005856",1,0,0,1
"232001","E02005857 E02005857",1,0,0,1
"232002","E02005858 E02005858",1,0,0,1
"232003","E02005859 E02005859",1,0,0,1
"232004","E02005860 E02005860",1,0,0,1
"232005","E02005861 E02005861",1,0,0,1
"232006","E02005862 E02005862",1,0,0,1
"232007","E02005863 E02005863",1,0,0,1
"232008","E02005864 E02005864",1,0,0,1
"232009","E02005865 E02005865",1,0,0,1
"232010","E02005866 E02005866",1,0,0,1
"232011","E02005868 E02005868",1,0,0,1
"232012","E02005869 E02005869",1,0,0,1
"232013","E02005870 E02005870",1,0,0,1
"232014","E02005871 E02005871",1,0,0,1
"232015","E02005872 E02005872",1,0,0,1
"232016","E02005873 E02005873",1,0,0,1
"232017","E02005874 E02005874",1,0,0,1
"232018","E02005875 E02005875",1,0,0,1
"232019","E02005876 E02005876",1,0,0,1
"232020","E02005877 E02005877",1,0,0,1
"232021","E02005878 E02005878",1,0,0,1
"232022","E02005879 E02005879",1,0,0,1
"232023","E02005880 E02005880",1,0,0,1
"232024","E02005881 E02005881",1,0,0,1
"232025","E02005882 E02005882",1,0,0,1
"232026","E02005883 E02005883",1,0,0,1
"232027","E02005884 E02005884",1,0,0,1
"232028","E02005885 E02005885",1,0,0,1
"232029","E02005886 E02005886",1,0,0,1
"232030","E02005887 E02005887",1,0,0,1
"232031","E02005888 E02005888",1,0,0,1
"232032","E02005889 E02005889",1,0,0,1
"232033","E02005890 E02005890",1,0,0,1
"232034","E02005891 E02005891",1,0,0,1
"232035","E02005892 E02005892",1,0,0,1
"232036","E02005893 E02005893",1,0,0,1
"232037","E02005894 E02005894",1,0,0,1
"232038","E02005895 E02005895",1,0,0,1
"232039","E02005896 E02005896",1,0,0,1
"232040","E02005897 E02005897",1,0,0,1
"232041","E02005898 E02005898",1,0,0,1
"232042","E02005899 E02005899",1,0,0,1
"232043","E02005900 E02005900",1,0,0,1
"232044","E02005901 E02005901",1,0,0,1
"232045","E02005902 E02005902",1,0,0,1
"232046","E02005903 E02005903",1,0,0,1
"232047","E02005904 E02005904",1,0,0,1
"232048","E02005905 E02005905",1,0,0,1
"232049","E02005906 E02005906",1,0,0,1
"232050","E02005907 E02005907",1,0,0,1
"232051","E02005908 E02005908",1,0,0,1
"232052","E02005909 E02005909",1,0,0,1
"232053","E02005910 E02005910",1,0,0,1
"232054","E02005911 E02005911",1,0,0,1
"232055","E02005912 E02005912",1,0,0,1
"232056","E02005913 E02005913",1,0,0,1
"232057","E02005914 E02005914",1,0,0,1
"232058","E02005915 E02005915",1,0,0,1
"232059","E02005916 E02005916",1,0,0,1
"232060","E02005917 E02005917",1,0,0,1
"232061","E02005918 E02005918",1,0,0,1
"232062","E02005919 E02005919",1,0,0,1
"232063","E02005920 E02005920",1,0,0,1
"232064","E02005921 E02005921",1,0,0,1
"232065","E02005922 E02005922",1,0,0,1
"232066","E02005923 E02005923",1,0,0,1
"232067","E02005924 E02005924",1,0,0,1
"232068","E02005925 E02005925",1,0,0,1
"232069","E02005926 E02005926",1,0,0,1
"232070","E02005927 E02005927",1,0,0,1
"232071","E02005928 E02005928",1,0,0,1
"232072","E02005929 E02005929",1,0,0,1
"232073","E02005930 E02005930",1,0,0,1
"232074","E02005931 E02005931",1,0,0,1
"232075","E02005932 E02005932",1,0,0,1
"232076","E02005933 E02005933",1,0,0,1
"232077","E02005934 E02005934",1,0,0,1
"232078","E02005935 E02005935",1,0,0,1
"232079","E02005936 E02005936",1,0,0,1
"232080","E02005937 E02005937",1,0,0,1
"232081","E02005938 E02005938",1,0,0,1
"232082","E02005939 E02005939",1,0,0,1
"232083","E02005940 E02005940",1,0,0,1
"232084","E02005941 E02005941",1,0,0,1
"232085","E02005942 E02005942",1,0,0,1
"232086","E02005943 E02005943",1,0,0,1
"232087","E02005944 E02005944",1,0,0,1
"232088","E02005945 E02005945",1,0,0,1
"232089","E02005946 E02005946",1,0,0,1
"232090","E02005947 E02005947",1,0,0,1
"232091","E02005948 E02005948",1,0,0,1
"232092","E02005949 E02005949",1,0,0,1
"232093","E02005950 E02005950",1,0,0,1
"232094","E02005951 E02005951",1,0,0,1
"232095","E02005952 E02005952",1,0,0,1
"232096","E02005953 E02005953",1,0,0,1
